day,label,size,width,height,filename,filename_gfp,filename_ph,x1,y1,x2,y2,ori_x1,ori_y1,ori_x2,ori_y2,clip_x1,clip_y1,clip_x2,clip_y2,batch,bbox_idx,image_id
6,holoclone2,1344,287,323,1635560086_8636.png,1635560086_8636_gfp.png,1635560086_8636_ph.png,308,205,595,528,5911,539,6198,862,5603,334,6947,1678,2,152,89
6,paraclone22,1344,63,87,1635560086_8636.png,1635560086_8636_gfp.png,1635560086_8636_ph.png,214,965,277,1052,5817,1299,5880,1386,5603,334,6947,1678,2,153,89
6,holoclone3,1344,86,109,1635560088_1088.png,1635560088_1088_gfp.png,1635560088_1088_ph.png,656,991,742,1100,5621,4683,5707,4792,4965,3692,6309,5036,2,154,90
6,paraclone11,1344,60,62,1635560088_1088.png,1635560088_1088_gfp.png,1635560088_1088_ph.png,261,754,321,816,5226,4446,5286,4508,4965,3692,6309,5036,2,155,90
6,holoclone3,1344,86,109,1635560089_335368.png,1635560089_335368_gfp.png,1635560089_335368_ph.png,854,493,940,602,5621,4683,5707,4792,4767,4190,6111,5534,2,156,91
6,paraclone11,1344,60,62,1635560089_335368.png,1635560089_335368_gfp.png,1635560089_335368_ph.png,459,256,519,318,5226,4446,5286,4508,4767,4190,6111,5534,2,157,91
6,holoclone3,1344,86,109,1635560090_585273.png,1635560090_585273_gfp.png,1635560090_585273_ph.png,565,213,651,322,5621,4683,5707,4792,5056,4470,6400,5814,2,158,92
6,holoclone3,1344,86,109,1635560091_807059.png,1635560091_807059_gfp.png,1635560091_807059_ph.png,1030,498,1116,607,5621,4683,5707,4792,4591,4185,5935,5529,2,159,93
6,paraclone11,1344,60,62,1635560091_807059.png,1635560091_807059_gfp.png,1635560091_807059_ph.png,635,261,695,323,5226,4446,5286,4508,4591,4185,5935,5529,2,160,93
6,holoclone3,1344,86,109,1635560093_011903.png,1635560093_011903_gfp.png,1635560093_011903_ph.png,995,776,1081,885,5621,4683,5707,4792,4626,3907,5970,5251,2,161,94
6,paraclone11,1344,60,62,1635560093_011903.png,1635560093_011903_gfp.png,1635560093_011903_ph.png,600,539,660,601,5226,4446,5286,4508,4626,3907,5970,5251,2,162,94
6,holoclone3,1344,86,109,1635560094_204635.png,1635560094_204635_gfp.png,1635560094_204635_ph.png,1167,410,1253,519,5621,4683,5707,4792,4454,4273,5798,5617,2,163,95
6,paraclone11,1344,60,62,1635560094_204635.png,1635560094_204635_gfp.png,1635560094_204635_ph.png,772,173,832,235,5226,4446,5286,4508,4454,4273,5798,5617,2,164,95
6,holoclone3,1344,86,109,1635560095_4534662.png,1635560095_4534662_gfp.png,1635560095_4534662_ph.png,449,435,535,544,5621,4683,5707,4792,5172,4248,6516,5592,2,165,96
6,paraclone11,1344,60,62,1635560095_4534662.png,1635560095_4534662_gfp.png,1635560095_4534662_ph.png,54,198,114,260,5226,4446,5286,4508,5172,4248,6516,5592,2,166,96
6,holoclone3,1344,86,109,1635560096_862145.png,1635560096_862145_gfp.png,1635560096_862145_ph.png,889,235,975,344,5621,4683,5707,4792,4732,4448,6076,5792,2,167,97
6,holoclone3,1344,86,109,1635560098_2649899.png,1635560098_2649899_gfp.png,1635560098_2649899_ph.png,729,602,815,711,5621,4683,5707,4792,4892,4081,6236,5425,2,168,98
6,paraclone11,1344,60,62,1635560098_2649899.png,1635560098_2649899_gfp.png,1635560098_2649899_ph.png,334,365,394,427,5226,4446,5286,4508,4892,4081,6236,5425,2,169,98
6,holoclone3,1344,86,109,1635560099_523625.png,1635560099_523625_gfp.png,1635560099_523625_ph.png,597,631,683,740,5621,4683,5707,4792,5024,4052,6368,5396,2,170,99
6,paraclone11,1344,60,62,1635560099_523625.png,1635560099_523625_gfp.png,1635560099_523625_ph.png,202,394,262,456,5226,4446,5286,4508,5024,4052,6368,5396,2,171,99
6,holoclone4,1344,186,213,1635560100_7088482.png,1635560100_7088482_gfp.png,1635560100_7088482_ph.png,849,667,1035,880,1726,1335,1912,1548,877,668,2221,2012,2,172,100
6,paraclone12,1344,73,71,1635560100_7088482.png,1635560100_7088482_gfp.png,1635560100_7088482_ph.png,399,997,472,1068,1276,1665,1349,1736,877,668,2221,2012,2,173,100
6,holoclone4,1344,186,213,1635560101_903636.png,1635560101_903636_gfp.png,1635560101_903636_ph.png,790,989,976,1202,1726,1335,1912,1548,936,346,2280,1690,2,174,101
6,holoclone4,1344,186,213,1635560103_0844731.png,1635560103_0844731_gfp.png,1635560103_0844731_ph.png,53,616,239,829,1726,1335,1912,1548,1673,719,3017,2063,2,175,102
6,paraclone13,1344,49,49,1635560103_0844731.png,1635560103_0844731_gfp.png,1635560103_0844731_ph.png,773,1022,822,1071,2446,1741,2495,1790,1673,719,3017,2063,2,176,102
6,paraclone14,1344,45,61,1635560103_0844731.png,1635560103_0844731_gfp.png,1635560103_0844731_ph.png,619,831,664,892,2292,1550,2337,1611,1673,719,3017,2063,2,177,102
6,paraclone20,1344,58,49,1635560103_0844731.png,1635560103_0844731_gfp.png,1635560103_0844731_ph.png,588,407,646,456,2261,1126,2319,1175,1673,719,3017,2063,2,178,102
6,holoclone4,1344,186,213,1635560104_2671008.png,1635560104_2671008_gfp.png,1635560104_2671008_ph.png,217,196,403,409,1726,1335,1912,1548,1509,1139,2853,2483,2,179,103
6,paraclone13,1344,49,49,1635560104_2671008.png,1635560104_2671008_gfp.png,1635560104_2671008_ph.png,937,602,986,651,2446,1741,2495,1790,1509,1139,2853,2483,2,180,103
6,paraclone14,1344,45,61,1635560104_2671008.png,1635560104_2671008_gfp.png,1635560104_2671008_ph.png,783,411,828,472,2292,1550,2337,1611,1509,1139,2853,2483,2,181,103
6,paraclone4,1344,44,55,1635560105_472932.png,1635560105_472932_gfp.png,1635560105_472932_ph.png,191,346,235,401,810,1339,854,1394,619,993,1963,2337,2,182,104
6,holoclone4,1344,186,213,1635560105_472932.png,1635560105_472932_gfp.png,1635560105_472932_ph.png,1107,342,1293,555,1726,1335,1912,1548,619,993,1963,2337,2,183,104
6,paraclone12,1344,73,71,1635560105_472932.png,1635560105_472932_gfp.png,1635560105_472932_ph.png,657,672,730,743,1276,1665,1349,1736,619,993,1963,2337,2,184,104
6,paraclone4,1344,44,55,1635560106_689771.png,1635560106_689771_gfp.png,1635560106_689771_ph.png,43,952,87,1007,810,1339,854,1394,767,387,2111,1731,2,185,105
6,holoclone4,1344,186,213,1635560106_689771.png,1635560106_689771_gfp.png,1635560106_689771_ph.png,959,948,1145,1161,1726,1335,1912,1548,767,387,2111,1731,2,186,105
6,holoclone4,1344,186,213,1635560107_901799.png,1635560107_901799_gfp.png,1635560107_901799_ph.png,663,904,849,1117,1726,1335,1912,1548,1063,431,2407,1775,2,187,106
6,paraclone12,1344,73,71,1635560107_901799.png,1635560107_901799_gfp.png,1635560107_901799_ph.png,213,1234,286,1305,1276,1665,1349,1736,1063,431,2407,1775,2,188,106
6,paraclone14,1344,45,61,1635560107_901799.png,1635560107_901799_gfp.png,1635560107_901799_ph.png,1229,1119,1274,1180,2292,1550,2337,1611,1063,431,2407,1775,2,189,106
6,paraclone20,1344,58,49,1635560107_901799.png,1635560107_901799_gfp.png,1635560107_901799_ph.png,1198,695,1256,744,2261,1126,2319,1175,1063,431,2407,1775,2,190,106
6,holoclone4,1344,186,213,1635560109_0844831.png,1635560109_0844831_gfp.png,1635560109_0844831_ph.png,31,69,217,282,1726,1335,1912,1548,1695,1266,3039,2610,2,191,107
6,paraclone13,1344,49,49,1635560109_0844831.png,1635560109_0844831_gfp.png,1635560109_0844831_ph.png,751,475,800,524,2446,1741,2495,1790,1695,1266,3039,2610,2,192,107
6,paraclone14,1344,45,61,1635560109_0844831.png,1635560109_0844831_gfp.png,1635560109_0844831_ph.png,597,284,642,345,2292,1550,2337,1611,1695,1266,3039,2610,2,193,107
6,holoclone4,1344,186,213,1635560110_271848.png,1635560110_271848_gfp.png,1635560110_271848_ph.png,684,1124,870,1337,1726,1335,1912,1548,1042,211,2386,1555,2,194,108
6,paraclone20,1344,58,49,1635560110_271848.png,1635560110_271848_gfp.png,1635560110_271848_ph.png,1219,915,1277,964,2261,1126,2319,1175,1042,211,2386,1555,2,195,108
6,holoclone4,1344,186,213,1635560111_457296.png,1635560111_457296_gfp.png,1635560111_457296_ph.png,177,483,363,696,1726,1335,1912,1548,1549,852,2893,2196,2,196,109
6,paraclone13,1344,49,49,1635560111_457296.png,1635560111_457296_gfp.png,1635560111_457296_ph.png,897,889,946,938,2446,1741,2495,1790,1549,852,2893,2196,2,197,109
6,paraclone14,1344,45,61,1635560111_457296.png,1635560111_457296_gfp.png,1635560111_457296_ph.png,743,698,788,759,2292,1550,2337,1611,1549,852,2893,2196,2,198,109
6,paraclone20,1344,58,49,1635560111_457296.png,1635560111_457296_gfp.png,1635560111_457296_ph.png,712,274,770,323,2261,1126,2319,1175,1549,852,2893,2196,2,199,109
6,meroclone4,1344,89,83,1635560112_6407528.png,1635560112_6407528_gfp.png,1635560112_6407528_ph.png,891,213,980,296,3773,2009,3862,2092,2882,1796,4226,3140,2,200,110
6,paraclone17,1344,81,96,1635560112_6407528.png,1635560112_6407528_gfp.png,1635560112_6407528_ph.png,807,424,888,520,3689,2220,3770,2316,2882,1796,4226,3140,2,201,110
6,paraclone18,1344,56,46,1635560112_6407528.png,1635560112_6407528_gfp.png,1635560112_6407528_ph.png,1011,657,1067,703,3893,2453,3949,2499,2882,1796,4226,3140,2,202,110
6,paraclone25,1344,67,76,1635560112_6407528.png,1635560112_6407528_gfp.png,1635560112_6407528_ph.png,1106,292,1173,368,3988,2088,4055,2164,2882,1796,4226,3140,2,203,110
6,meroclone4,1344,89,83,1635560113_837058.png,1635560113_837058_gfp.png,1635560113_837058_ph.png,1122,757,1211,840,3773,2009,3862,2092,2651,1252,3995,2596,2,204,111
6,paraclone17,1344,81,96,1635560113_837058.png,1635560113_837058_gfp.png,1635560113_837058_ph.png,1038,968,1119,1064,3689,2220,3770,2316,2651,1252,3995,2596,2,205,111
6,paraclone18,1344,56,46,1635560113_837058.png,1635560113_837058_gfp.png,1635560113_837058_ph.png,1242,1201,1298,1247,3893,2453,3949,2499,2651,1252,3995,2596,2,206,111
6,meroclone4,1344,89,83,1635560115_033226.png,1635560115_033226_gfp.png,1635560115_033226_ph.png,780,777,869,860,3773,2009,3862,2092,2993,1232,4337,2576,2,207,112
6,paraclone17,1344,81,96,1635560115_033226.png,1635560115_033226_gfp.png,1635560115_033226_ph.png,696,988,777,1084,3689,2220,3770,2316,2993,1232,4337,2576,2,208,112
6,paraclone18,1344,56,46,1635560115_033226.png,1635560115_033226_gfp.png,1635560115_033226_ph.png,900,1221,956,1267,3893,2453,3949,2499,2993,1232,4337,2576,2,209,112
6,paraclone19,1344,84,97,1635560115_033226.png,1635560115_033226_gfp.png,1635560115_033226_ph.png,1204,308,1288,405,4197,1540,4281,1637,2993,1232,4337,2576,2,210,112
6,paraclone25,1344,67,76,1635560115_033226.png,1635560115_033226_gfp.png,1635560115_033226_ph.png,995,856,1062,932,3988,2088,4055,2164,2993,1232,4337,2576,2,211,112
6,meroclone4,1344,89,83,1635560116_2283368.png,1635560116_2283368_gfp.png,1635560116_2283368_ph.png,479,202,568,285,3773,2009,3862,2092,3294,1807,4638,3151,2,212,113
6,paraclone17,1344,81,96,1635560116_2283368.png,1635560116_2283368_gfp.png,1635560116_2283368_ph.png,395,413,476,509,3689,2220,3770,2316,3294,1807,4638,3151,2,213,113
6,paraclone18,1344,56,46,1635560116_2283368.png,1635560116_2283368_gfp.png,1635560116_2283368_ph.png,599,646,655,692,3893,2453,3949,2499,3294,1807,4638,3151,2,214,113
6,paraclone25,1344,67,76,1635560116_2283368.png,1635560116_2283368_gfp.png,1635560116_2283368_ph.png,694,281,761,357,3988,2088,4055,2164,3294,1807,4638,3151,2,215,113
6,meroclone4,1344,89,83,1635560117_4294488.png,1635560117_4294488_gfp.png,1635560117_4294488_ph.png,804,663,893,746,3773,2009,3862,2092,2969,1346,4313,2690,2,216,114
6,paraclone17,1344,81,96,1635560117_4294488.png,1635560117_4294488_gfp.png,1635560117_4294488_ph.png,720,874,801,970,3689,2220,3770,2316,2969,1346,4313,2690,2,217,114
6,paraclone18,1344,56,46,1635560117_4294488.png,1635560117_4294488_gfp.png,1635560117_4294488_ph.png,924,1107,980,1153,3893,2453,3949,2499,2969,1346,4313,2690,2,218,114
6,paraclone19,1344,84,97,1635560117_4294488.png,1635560117_4294488_gfp.png,1635560117_4294488_ph.png,1228,194,1312,291,4197,1540,4281,1637,2969,1346,4313,2690,2,219,114
6,paraclone25,1344,67,76,1635560117_4294488.png,1635560117_4294488_gfp.png,1635560117_4294488_ph.png,1019,742,1086,818,3988,2088,4055,2164,2969,1346,4313,2690,2,220,114
6,meroclone4,1344,89,83,1635560118_632231.png,1635560118_632231_gfp.png,1635560118_632231_ph.png,758,223,847,306,3773,2009,3862,2092,3015,1786,4359,3130,2,221,115
6,paraclone17,1344,81,96,1635560118_632231.png,1635560118_632231_gfp.png,1635560118_632231_ph.png,674,434,755,530,3689,2220,3770,2316,3015,1786,4359,3130,2,222,115
6,paraclone18,1344,56,46,1635560118_632231.png,1635560118_632231_gfp.png,1635560118_632231_ph.png,878,667,934,713,3893,2453,3949,2499,3015,1786,4359,3130,2,223,115
6,paraclone25,1344,67,76,1635560118_632231.png,1635560118_632231_gfp.png,1635560118_632231_ph.png,973,302,1040,378,3988,2088,4055,2164,3015,1786,4359,3130,2,224,115
6,meroclone4,1344,89,83,1635560119_826972.png,1635560119_826972_gfp.png,1635560119_826972_ph.png,208,128,297,211,3773,2009,3862,2092,3565,1881,4909,3225,2,225,116
6,meroclone9,1344,78,83,1635560119_826972.png,1635560119_826972_gfp.png,1635560119_826972_ph.png,1116,842,1194,925,4681,2723,4759,2806,3565,1881,4909,3225,2,226,116
6,paraclone17,1344,81,96,1635560119_826972.png,1635560119_826972_gfp.png,1635560119_826972_ph.png,124,339,205,435,3689,2220,3770,2316,3565,1881,4909,3225,2,227,116
6,paraclone18,1344,56,46,1635560119_826972.png,1635560119_826972_gfp.png,1635560119_826972_ph.png,328,572,384,618,3893,2453,3949,2499,3565,1881,4909,3225,2,228,116
6,paraclone25,1344,67,76,1635560119_826972.png,1635560119_826972_gfp.png,1635560119_826972_ph.png,423,207,490,283,3988,2088,4055,2164,3565,1881,4909,3225,2,229,116
6,meroclone4,1344,89,83,1635560121_019986.png,1635560121_019986_gfp.png,1635560121_019986_ph.png,813,413,902,496,3773,2009,3862,2092,2960,1596,4304,2940,2,230,117
6,paraclone17,1344,81,96,1635560121_019986.png,1635560121_019986_gfp.png,1635560121_019986_ph.png,729,624,810,720,3689,2220,3770,2316,2960,1596,4304,2940,2,231,117
6,paraclone18,1344,56,46,1635560121_019986.png,1635560121_019986_gfp.png,1635560121_019986_ph.png,933,857,989,903,3893,2453,3949,2499,2960,1596,4304,2940,2,232,117
6,paraclone25,1344,67,76,1635560121_019986.png,1635560121_019986_gfp.png,1635560121_019986_ph.png,1028,492,1095,568,3988,2088,4055,2164,2960,1596,4304,2940,2,233,117
6,meroclone4,1344,89,83,1635560122_2285628.png,1635560122_2285628_gfp.png,1635560122_2285628_ph.png,996,1141,1085,1224,3773,2009,3862,2092,2777,868,4121,2212,2,234,118
6,holoclone7,1344,105,117,1635560122_2285628.png,1635560122_2285628_gfp.png,1635560122_2285628_ph.png,567,230,672,347,3344,1098,3449,1215,2777,868,4121,2212,2,235,118
6,paraclone25,1344,67,76,1635560122_2285628.png,1635560122_2285628_gfp.png,1635560122_2285628_ph.png,1211,1220,1278,1296,3988,2088,4055,2164,2777,868,4121,2212,2,236,118
6,meroclone4,1344,89,83,1635560123_431701.png,1635560123_431701_gfp.png,1635560123_431701_ph.png,855,1143,944,1226,3773,2009,3862,2092,2918,866,4262,2210,2,237,119
6,holoclone7,1344,105,117,1635560123_431701.png,1635560123_431701_gfp.png,1635560123_431701_ph.png,426,232,531,349,3344,1098,3449,1215,2918,866,4262,2210,2,238,119
6,paraclone25,1344,67,76,1635560123_431701.png,1635560123_431701_gfp.png,1635560123_431701_ph.png,1070,1222,1137,1298,3988,2088,4055,2164,2918,866,4262,2210,2,239,119
6,meroclone5,1344,94,107,1635560124_633936.png,1635560124_633936_gfp.png,1635560124_633936_ph.png,1199,137,1293,244,7794,5764,7888,5871,6595,5627,7939,6971,2,240,120
6,meroclone5,1344,94,107,1635560125_801701.png,1635560125_801701_gfp.png,1635560125_801701_ph.png,1125,970,1219,1077,7794,5764,7888,5871,6669,4794,8013,6138,2,241,121
6,meroclone5,1344,94,107,1635560127_000313.png,1635560127_000313_gfp.png,1635560127_000313_ph.png,1162,581,1256,688,7794,5764,7888,5871,6632,5183,7976,6527,2,242,122
6,meroclone5,1344,94,107,1635560128_185994.png,1635560128_185994_gfp.png,1635560128_185994_ph.png,1237,713,1331,820,7794,5764,7888,5871,6557,5051,7901,6395,2,243,123
6,meroclone5,1344,94,107,1635560129_3715808.png,1635560129_3715808_gfp.png,1635560129_3715808_ph.png,1166,414,1260,521,7794,5764,7888,5871,6628,5350,7972,6694,2,244,124
6,meroclone5,1344,94,107,1635560130_575331.png,1635560130_575331_gfp.png,1635560130_575331_ph.png,1228,987,1322,1094,7794,5764,7888,5871,6566,4777,7910,6121,2,245,125
6,meroclone5,1344,94,107,1635560131_766231.png,1635560131_766231_gfp.png,1635560131_766231_ph.png,1133,126,1227,233,7794,5764,7888,5871,6661,5638,8005,6982,2,246,126
6,meroclone5,1344,94,107,1635560132_950795.png,1635560132_950795_gfp.png,1635560132_950795_ph.png,1108,304,1202,411,7794,5764,7888,5871,6686,5460,8030,6804,2,247,127
6,meroclone5,1344,94,107,1635560134_134374.png,1635560134_134374_gfp.png,1635560134_134374_ph.png,1213,793,1307,900,7794,5764,7888,5871,6581,4971,7925,6315,2,248,128
6,meroclone5,1344,94,107,1635560135_318439.png,1635560135_318439_gfp.png,1635560135_318439_ph.png,1123,1220,1217,1327,7794,5764,7888,5871,6671,4544,8015,5888,2,249,129
6,holoclone5,1344,227,182,1635560136_511877.png,1635560136_511877_gfp.png,1635560136_511877_ph.png,807,722,1034,904,4433,1294,4660,1476,3626,572,4970,1916,2,250,130
6,meroclone9,1344,106,111,1635560136_511877.png,1635560136_511877_gfp.png,1635560136_511877_ph.png,559,69,665,180,4185,641,4291,752,3626,572,4970,1916,2,251,130
6,paraclone19,1344,84,97,1635560136_511877.png,1635560136_511877_gfp.png,1635560136_511877_ph.png,571,968,655,1065,4197,1540,4281,1637,3626,572,4970,1916,2,252,130
6,holoclone5,1344,227,182,1635560137_720385.png,1635560137_720385_gfp.png,1635560137_720385_ph.png,131,108,358,290,4433,1294,4660,1476,4302,1186,5646,2530,2,253,131
6,holoclone5,1344,227,182,1635560138_913583.png,1635560138_913583_gfp.png,1635560138_913583_ph.png,188,47,415,229,4433,1294,4660,1476,4245,1247,5589,2591,2,254,132
6,holoclone5,1344,227,182,1635560140_1080818.png,1635560140_1080818_gfp.png,1635560140_1080818_ph.png,47,252,274,434,4433,1294,4660,1476,4386,1042,5730,2386,2,255,133
6,holoclone5,1344,227,182,1635560141_308785.png,1635560141_308785_gfp.png,1635560141_308785_ph.png,211,308,438,490,4433,1294,4660,1476,4222,986,5566,2330,2,256,134
6,holoclone5,1344,227,182,1635560142_500127.png,1635560142_500127_gfp.png,1635560142_500127_ph.png,57,65,284,247,4433,1294,4660,1476,4376,1229,5720,2573,2,257,135
6,meroclone4,1344,89,83,1635560143_699594.png,1635560143_699594_gfp.png,1635560143_699594_ph.png,257,1085,346,1168,3773,2009,3862,2092,3516,924,4860,2268,2,258,136
6,holoclone5,1344,227,182,1635560143_699594.png,1635560143_699594_gfp.png,1635560143_699594_ph.png,917,370,1144,552,4433,1294,4660,1476,3516,924,4860,2268,2,259,136
6,paraclone19,1344,84,97,1635560143_699594.png,1635560143_699594_gfp.png,1635560143_699594_ph.png,681,616,765,713,4197,1540,4281,1637,3516,924,4860,2268,2,260,136
6,paraclone25,1344,67,76,1635560143_699594.png,1635560143_699594_gfp.png,1635560143_699594_ph.png,472,1164,539,1240,3988,2088,4055,2164,3516,924,4860,2268,2,261,136
6,holoclone5,1344,227,182,1635560144_892676.png,1635560144_892676_gfp.png,1635560144_892676_ph.png,263,321,490,503,4433,1294,4660,1476,4170,973,5514,2317,2,262,137
6,paraclone19,1344,84,97,1635560144_892676.png,1635560144_892676_gfp.png,1635560144_892676_ph.png,27,567,111,664,4197,1540,4281,1637,4170,973,5514,2317,2,263,137
6,holoclone5,1344,227,182,1635560146_100493.png,1635560146_100493_gfp.png,1635560146_100493_ph.png,165,514,392,696,4433,1294,4660,1476,4268,780,5612,2124,2,264,138
6,meroclone4,1344,89,83,1635560147_294915.png,1635560147_294915_gfp.png,1635560147_294915_ph.png,366,864,455,947,3773,2009,3862,2092,3407,1145,4751,2489,2,265,139
6,holoclone5,1344,227,182,1635560147_294915.png,1635560147_294915_gfp.png,1635560147_294915_ph.png,1026,149,1253,331,4433,1294,4660,1476,3407,1145,4751,2489,2,266,139
6,paraclone17,1344,81,96,1635560147_294915.png,1635560147_294915_gfp.png,1635560147_294915_ph.png,282,1075,363,1171,3689,2220,3770,2316,3407,1145,4751,2489,2,267,139
6,paraclone19,1344,84,97,1635560147_294915.png,1635560147_294915_gfp.png,1635560147_294915_ph.png,790,395,874,492,4197,1540,4281,1637,3407,1145,4751,2489,2,268,139
6,paraclone25,1344,67,76,1635560147_294915.png,1635560147_294915_gfp.png,1635560147_294915_ph.png,581,943,648,1019,3988,2088,4055,2164,3407,1145,4751,2489,2,269,139
6,holoclone6,1344,251,236,1635560148_4895842.png,1635560148_4895842_gfp.png,1635560148_4895842_ph.png,205,923,456,1159,4369,3033,4620,3269,4164,2110,5508,3454,2,270,140
6,meroclone9,1344,78,83,1635560148_4895842.png,1635560148_4895842_gfp.png,1635560148_4895842_ph.png,517,613,595,696,4681,2723,4759,2806,4164,2110,5508,3454,2,271,140
6,paraclone2,1344,28,31,1635560149_6934679.png,1635560149_6934679_gfp.png,1635560149_6934679_ph.png,508,1153,536,1184,4042,4138,4070,4169,3534,2985,4878,4329,2,272,141
6,holoclone6,1344,251,236,1635560149_6934679.png,1635560149_6934679_gfp.png,1635560149_6934679_ph.png,835,48,1086,284,4369,3033,4620,3269,3534,2985,4878,4329,2,273,141
6,paraclone9,1344,144,115,1635560149_6934679.png,1635560149_6934679_gfp.png,1635560149_6934679_ph.png,450,472,594,587,3984,3457,4128,3572,3534,2985,4878,4329,2,274,141
6,holoclone6,1344,251,236,1635560150_900119.png,1635560150_900119_gfp.png,1635560150_900119_ph.png,104,603,355,839,4369,3033,4620,3269,4265,2430,5609,3774,2,275,142
6,meroclone9,1344,78,83,1635560150_900119.png,1635560150_900119_gfp.png,1635560150_900119_ph.png,416,293,494,376,4681,2723,4759,2806,4265,2430,5609,3774,2,276,142
6,holoclone6,1344,251,236,1635560152_103832.png,1635560152_103832_gfp.png,1635560152_103832_ph.png,820,473,1071,709,4369,3033,4620,3269,3549,2560,4893,3904,2,277,143
6,paraclone9,1344,144,115,1635560152_103832.png,1635560152_103832_gfp.png,1635560152_103832_ph.png,435,897,579,1012,3984,3457,4128,3572,3549,2560,4893,3904,2,278,143
6,meroclone9,1344,78,83,1635560152_103832.png,1635560152_103832_gfp.png,1635560152_103832_ph.png,1132,163,1210,246,4681,2723,4759,2806,3549,2560,4893,3904,2,279,143
6,holoclone6,1344,251,236,1635560153_3126268.png,1635560153_3126268_gfp.png,1635560153_3126268_ph.png,235,10,486,246,4369,3033,4620,3269,4134,3023,5478,4367,2,280,144
6,holoclone6,1344,251,236,1635560154_521952.png,1635560154_521952_gfp.png,1635560154_521952_ph.png,418,705,669,941,4369,3033,4620,3269,3951,2328,5295,3672,2,281,145
6,paraclone9,1344,144,115,1635560154_521952.png,1635560154_521952_gfp.png,1635560154_521952_ph.png,33,1129,177,1244,3984,3457,4128,3572,3951,2328,5295,3672,2,282,145
6,meroclone9,1344,78,83,1635560154_521952.png,1635560154_521952_gfp.png,1635560154_521952_ph.png,730,395,808,478,4681,2723,4759,2806,3951,2328,5295,3672,2,283,145
6,holoclone6,1344,251,236,1635560155_721604.png,1635560155_721604_gfp.png,1635560155_721604_ph.png,307,374,558,610,4369,3033,4620,3269,4062,2659,5406,4003,2,284,146
6,meroclone9,1344,78,83,1635560155_721604.png,1635560155_721604_gfp.png,1635560155_721604_ph.png,619,64,697,147,4681,2723,4759,2806,4062,2659,5406,4003,2,285,146
6,meroclone4,1344,89,83,1635560156_9232352.png,1635560156_9232352_gfp.png,1635560156_9232352_ph.png,175,78,264,161,3773,2009,3862,2092,3598,1931,4942,3275,2,286,147
6,holoclone6,1344,251,236,1635560156_9232352.png,1635560156_9232352_gfp.png,1635560156_9232352_ph.png,771,1102,1022,1338,4369,3033,4620,3269,3598,1931,4942,3275,2,287,147
6,meroclone9,1344,78,83,1635560156_9232352.png,1635560156_9232352_gfp.png,1635560156_9232352_ph.png,1083,792,1161,875,4681,2723,4759,2806,3598,1931,4942,3275,2,288,147
6,paraclone17,1344,81,96,1635560156_9232352.png,1635560156_9232352_gfp.png,1635560156_9232352_ph.png,91,289,172,385,3689,2220,3770,2316,3598,1931,4942,3275,2,289,147
6,paraclone18,1344,56,46,1635560156_9232352.png,1635560156_9232352_gfp.png,1635560156_9232352_ph.png,295,522,351,568,3893,2453,3949,2499,3598,1931,4942,3275,2,290,147
6,paraclone25,1344,67,76,1635560156_9232352.png,1635560156_9232352_gfp.png,1635560156_9232352_ph.png,390,157,457,233,3988,2088,4055,2164,3598,1931,4942,3275,2,291,147
6,holoclone6,1344,251,236,1635560158_1450691.png,1635560158_1450691_gfp.png,1635560158_1450691_ph.png,110,470,361,706,4369,3033,4620,3269,4259,2563,5603,3907,2,292,148
6,meroclone9,1344,78,83,1635560158_1450691.png,1635560158_1450691_gfp.png,1635560158_1450691_ph.png,422,160,500,243,4681,2723,4759,2806,4259,2563,5603,3907,2,293,148
6,meroclone4,1344,89,83,1635560159_357614.png,1635560159_357614_gfp.png,1635560159_357614_ph.png,478,34,567,117,3773,2009,3862,2092,3295,1975,4639,3319,2,294,149
6,holoclone6,1344,251,236,1635560159_357614.png,1635560159_357614_gfp.png,1635560159_357614_ph.png,1074,1058,1325,1294,4369,3033,4620,3269,3295,1975,4639,3319,2,295,149
6,paraclone17,1344,81,96,1635560159_357614.png,1635560159_357614_gfp.png,1635560159_357614_ph.png,394,245,475,341,3689,2220,3770,2316,3295,1975,4639,3319,2,296,149
6,paraclone18,1344,56,46,1635560159_357614.png,1635560159_357614_gfp.png,1635560159_357614_ph.png,598,478,654,524,3893,2453,3949,2499,3295,1975,4639,3319,2,297,149
6,paraclone25,1344,67,76,1635560159_357614.png,1635560159_357614_gfp.png,1635560159_357614_ph.png,693,113,760,189,3988,2088,4055,2164,3295,1975,4639,3319,2,298,149
6,meroclone6,1344,67,61,1635560160_6048949.png,1635560160_6048949_gfp.png,1635560160_6048949_ph.png,1133,997,1200,1058,4301,6483,4368,6544,3168,5486,4512,6830,2,299,150
6,meroclone7,1344,148,140,1635560160_6048949.png,1635560160_6048949_gfp.png,1635560160_6048949_ph.png,988,333,1136,473,4156,5819,4304,5959,3168,5486,4512,6830,2,300,150
6,meroclone8,1344,156,205,1635560160_6048949.png,1635560160_6048949_gfp.png,1635560160_6048949_ph.png,676,78,832,283,3844,5564,4000,5769,3168,5486,4512,6830,2,301,150
6,meroclone6,1344,67,61,1635560161_7987032.png,1635560161_7987032_gfp.png,1635560161_7987032_ph.png,792,885,859,946,4301,6483,4368,6544,3509,5598,4853,6942,2,302,151
